"ID","2004_FT","2004_PT","2005_FT","2005_PT","2006_FT","2006_PT","2007_FT","2007_PT","2008_FT","2008_PT","2009_FT","2009_PT","2010_FT","2010_PT","2011_FT","2011_PT","2012_FT","2012_PT","2013_FT","2013_PT","2014_FT","2014_PT","2015_FT","2015_PT","2016_FT","2016_PT","2017_FT","2017_PT","2018_FT","2018_PT","2019_FT","2019_PT","2020_FT","2020_PT","2021_FT","2021_PT","2022_FT","2022_PT","2023_FT","2023_PT","2024_FT","2024_PT"
163338,67,21,64,48,65,32,65,53,66,45,70,45,65,40,68,40,69,38,68,50,73,67,68,54,58,78,64,24,63,40,62,25,73,0,61,33,71,100,66,70,62,9
163408,41,50,50,50,51,50,53,50,56,56,55,56,52,52,50,56,53,67,54,54,67,69,52,57,50,50,69,83,77,83,65,63,60,58,57,56,61,64,52,53,56,55
163426,70,50,70,48,64,40,61,43,70,51,67,44,68,48,73,51,74,52,68,47,69,48,78,57,76,53,75,55,75,52,75,55,74,52,72,46,75,56,78,52,75,51
163453,71,48,69,69,67,45,63,51,68,40,68,50,67,48,73,48,72,45,72,55,75,54,76,70,70,22,75,72,72,50,71,33,74,70,72,55,74,39,71,50,73,56
163541,50,55,51,50,51,50,60,53,81,61,61,52,71,65,52,52,50,52,51,50,51,52,51,61,51,54,51,51,69,50,63,63,51,54,51,51,50,51,52,52,51,53
163657,59,43,56,49,60,45,55,41,60,44,60,38,60,45,61,46,52,43,62,48,60,51,64,48,62,45,56,44,60,48,64,52,64,46,66,48,63,45,58,57,67,51
163815,87,94,57,94,75,71,80,67,71,82,83,93,80,76,77,63,88,92,82,80,72,77,75,63,73,78,68,67,79,80,75,75,91,75,67,67,89,89,100,83,86,100
164076,85,100,82,36,79,44,82,50,82,73,84,50,85,71,84,33,86,0,86,100,86,100,86,0,85,17,85,80,85,67,86,83,85,50,85,71,82,48,83,67,83,56
164313,52,34,51,35,51,41,55,41,56,42,59,48,58,38,59,38,48,41,47,41,42,40,51,44,51,48,46,45,51,44,48,40,50,44,54,46,49,43,61,45,66,53
164775,62,47,60,45,64,46,56,45,60,38,61,53,59,50,58,46,60,47,59,43,56,55,56,45,60,50,57,42,57,44,54,45,48,37,56,38,56,37,60,52,57,40
165024,78,47,75,34,75,31,74,38,80,24,82,42,81,31,81,48,81,34,81,21,81,26,79,26,80,31,76,21,78,30,77,38,76,33,79,46,75,29,77,43,75,42
165033,62,43,61,46,61,44,64,48,66,51,66,47,62,46,59,44,60,41,62,47,61,50,61,45,61,49,60,46,60,45,60,48,57,45,60,46,59,39,60,41,54,44
165112,51,45,51,49,48,47,55,44,51,43,56,51,57,51,73,69,61,51,59,49,67,52,62,50,63,55,64,50,61,48,67,51,59,42,64,48,63,40,64,46,67,46
165194,92,83,58,31,55,36,54,35,57,47,56,35,55,41,53,41,56,38,55,43,55,41,55,44,56,49,59,47,49,36,61,46,55,36,53,39,53,46,55,39,69,54
165255,94,94,99,99,93,95,100,100,99,97,100,100,100,100,97,90,86,78,98,90,98,96,98,95,97,91,94,93,94,92,92,94,89,91,90,92,95,94,96,89,95,89
165820,77,64,78,0,74,63,75,80,74,38,77,100,78,0,73,10,75,44,78,45,77,18,75,80,75,38,78,50,73,40,74,100,77,50,68,89,72,50,73,40,69,0
165866,72,20,75,33,72,34,73,25,73,40,73,50,75,50,74,50,74,75,73,80,75,40,74,0,74,55,76,60,70,50,74,44,69,0,71,43,71,100,72,0,71,33
165981,79,48,60,49,57,43,56,40,55,46,59,42,62,44,60,49,60,47,60,58,60,45,59,47,63,45,63,53,75,58,69,52,65,47,58,36,66,52,73,53,63,57
166133,61,44,58,43,59,45,60,40,58,44,64,45,59,44,56,38,61,43,58,42,59,45,58,44,52,43,58,39,59,44,59,45,57,39,64,43,59,42,63,46,62,49
166513,75,66,70,50,76,67,75,32,79,39,81,47,78,39,79,50,81,44,84,50,84,67,86,63,85,60,86,54,85,56,83,56,84,53,82,60,84,41,82,62,84,49
166629,82,60,84,60,83,58,84,67,86,57,87,38,89,33,89,50,88,22,89,43,90,33,91,67,91,50,91,71,91,31,91,29,89,30,91,78,90,67,91,50,92,45
166638,71,51,71,48,70,52,75,73,75,54,77,62,75,63,75,55,79,74,77,72,80,60,78,63,79,57,78,63,76,58,75,44,76,48,75,48,72,37,73,39,70,46
166647,52,39,53,43,55,49,54,42,57,36,54,13,59,38,55,39,54,41,58,44,62,49,54,45,59,46,56,46,54,46,56,49,49,42,53,48,54,50,63,51,56,50
166805,100,71,100,70,100,81,100,83,100,75,95,100,81,80,83,71,50,82,100,55,93,67,100,81,93,68,90,67,80,83,100,100,100,100,86,57,50,67,71,83,80,0
166823,56,46,57,48,56,51,53,45,58,48,59,55,59,50,62,57,57,45,62,49,59,47,58,49,61,50,60,45,61,46,57,46,57,42,65,52,56,48,60,51,63,47
166887,55,41,56,36,56,38,54,35,58,38,59,44,58,43,56,44,63,45,63,48,62,47,62,45,63,44,62,39,61,43,60,43,55,38,60,44,57,38,61,40,64,41
166957,51,38,49,41,48,38,54,46,53,43,56,44,56,45,55,36,53,39,55,43,61,43,54,46,53,41,54,44,60,46,56,44,53,40,57,38,53,49,63,46,63,44
167312,71,40,55,55,50,66,62,65,60,48,64,50,61,43,63,53,60,55,64,49,64,54,56,50,62,54,63,50,64,47,60,44,51,39,58,45,53,44,62,49,61,45
167376,55,40,59,47,58,45,56,45,57,31,60,45,61,38,60,41,64,56,62,49,62,57,59,46,58,40,58,44,56,40,58,42,54,40,53,41,54,40,63,46,61,50
167534,53,43,53,50,49,48,52,40,54,40,55,49,56,46,55,46,54,45,56,46,53,52,55,52,54,50,52,50,56,51,60,51,56,50,57,51,55,43,63,46,62,50
167631,47,31,48,40,49,45,54,36,46,35,55,35,45,44,49,35,46,26,48,36,55,39,54,41,57,40,48,38,45,42,48,38,69,45,34,24,37,30,39,21,36,43
167729,76,55,75,47,71,56,73,14,71,33,75,29,70,40,73,58,74,50,78,44,81,38,80,43,79,45,77,7,74,25,73,29,74,57,75,45,75,39,74,20,75,65
167905,59,37,58,42,59,45,55,30,62,50,55,40,57,38,58,46,65,43,61,41,63,43,61,43,60,43,59,47,61,39,64,47,59,37,61,47,62,37,67,43,63,45
168005,75,64,73,38,71,40,72,40,72,31,72,46,72,0,75,50,76,63,75,0,76,33,74,13,75,67,77,71,76,50,77,79,73,62,78,57,76,83,76,50,75,60
168430,71,60,75,66,74,29,76,69,76,76,77,68,75,100,80,50,78,33,80,33,82,60,77,44,78,33,80,57,79,67,79,25,80,50,73,38,75,75,77,36,78,75
168847,36,34,34,30,32,29,38,33,36,26,45,25,58,55,48,17,58,30,51,33,42,10,49,30,49,31,45,26,49,44,49,36,61,37,63,34,63,43,72,39,66,17
168883,53,43,72,46,60,55,60,95,61,39,54,39,62,46,60,40,60,38,61,39,54,31,58,38,61,42,58,41,59,37,62,45,64,46,49,36,58,55,47,37,59,29
168892,55,100,94,88,62,100,71,71,82,80,38,33,40,38,46,40,50,36,82,50,88,73,80,100,75,100,82,100,89,83,77,70,79,86,90,100,100,63,91,70,92,25
169187,85,88,84,87,88,84,90,83,83,80,81,92,81,90,91,93,85,82,87,73,85,100,75,90,93,100,100,92,100,89,100,80,70,92,100,67,50,67,67,100,67,100
169248,78,30,77,39,76,39,76,44,77,34,76,32,80,40,76,45,76,49,77,41,76,35,79,27,78,50,77,48,77,45,74,57,80,48,77,63,72,42,74,26,75,32
169275,56,42,50,41,61,28,68,38,54,37,54,34,57,43,51,46,41,35,57,42,50,40,55,46,60,45,58,43,59,45,57,43,49,33,60,42,70,52,63,52,60,47
169284,83,70,83,54,97,96,69,85,51,48,66,69,64,60,61,59,63,74,69,60,72,57,57,75,65,41,76,62,66,40,79,62,70,56,49,50,67,42,75,48,73,57
169442,80,80,77,77,77,77,73,40,77,60,79,33,71,47,74,58,77,58,78,63,82,70,71,42,76,67,80,54,81,58,84,67,70,67,75,63,76,45,76,44,82,75
169479,32,32,68,43,57,45,61,41,69,52,67,58,67,37,68,32,69,36,79,44,73,33,74,28,69,30,71,37,73,38,76,30,79,60,78,35,74,45,74,33,82,30
169521,42,24,37,35,78,25,62,46,65,66,63,43,75,51,76,58,69,51,75,56,73,50,61,44,64,46,64,47,61,47,62,44,59,37,57,38,64,43,60,52,62,45
169716,74,67,75,66,75,50,78,25,77,0,77,100,81,40,84,75,79,75,82,0,81,50,85,36,83,85,87,91,83,71,82,47,86,81,83,65,85,59,82,94,83,68
169798,75,49,73,45,74,54,71,35,71,37,72,46,76,51,76,44,75,58,74,38,73,41,74,38,75,30,72,41,72,34,70,28,72,52,69,37,66,25,68,44,69,38
169910,66,43,70,63,69,67,70,38,70,30,68,19,70,28,71,50,70,43,77,44,72,62,80,49,75,67,79,54,76,61,76,64,79,44,77,47,77,50,73,42,78,64
169974,52,33,84,63,55,31,79,61,85,58,57,31,55,20,46,35,46,33,58,45,38,29,52,56,52,45,58,43,56,49,58,37,57,39,54,45,61,44,63,46,64,53
169992,63,43,56,50,57,10,61,46,64,49,64,49,56,54,59,50,60,38,64,41,67,65,72,73,57,40,61,50,61,52,61,39,58,39,54,61,54,64,62,53,64,54
170055,61,44,62,46,62,20,56,38,58,37,61,48,56,38,55,38,55,40,57,42,58,43,56,44,59,48,57,48,58,49,56,52,58,50,57,48,56,56,63,53,59,50
170082,81,66,82,33,83,33,84,29,86,44,83,83,84,78,82,65,82,42,82,50,83,33,84,48,84,40,83,57,85,46,85,71,83,58,83,55,79,36,77,31,76,48
170541,54,57,65,41,64,24,63,39,62,39,59,43,57,39,56,36,56,39,56,38,59,41,62,41,62,49,64,45,63,46,64,42,62,39,64,48,62,49,66,48,64,50
170550,64,48,75,54,30,60,50,48,60,58,63,64,61,49,54,39,55,42,54,39,60,44,54,32,56,37,52,48,57,38,61,45,51,36,64,47,62,46,65,49,62,41
170587,48,37,67,56,62,48,51,36,52,39,56,48,48,45,51,34,55,45,53,36,52,37,56,43,54,35,59,45,60,47,62,47,62,33,54,37,69,41,57,58,61,47
170639,61,50,63,46,60,50,64,32,69,40,69,20,68,55,69,67,70,29,75,67,75,64,70,60,72,60,67,56,77,100,71,100,73,75,67,17,72,33,69,50,79,75
170657,67,44,86,81,77,40,59,36,61,34,61,36,47,48,51,38,54,40,59,42,59,46,62,48,64,44,64,45,62,39,64,43,61,41,64,49,68,49,64,46,70,51
170675,73,42,68,57,74,36,81,38,72,54,72,39,77,38,77,43,74,47,82,29,82,33,81,0,79,56,82,11,81,53,74,44,77,43,73,50,70,0,77,20,78,100
170790,72,46,50,42,45,21,70,54,67,53,75,59,70,60,70,52,67,56,62,54,63,57,60,55,65,53,67,53,65,50,67,51,66,47,68,52,67,51,64,51,61,56
170967,65,33,65,50,67,0,60,25,70,25,64,100,65,19,61,50,57,75,57,35,65,25,59,43,46,14,65,0,66,0,60,0,60,33,57,17,61,17,67,17,60,0
170976,96,88,96,83,96,94,96,83,96,83,96,96,96,94,96,90,97,80,97,88,97,88,97,90,97,90,97,100,97,94,97,90,96,94,97,91,97,85,98,81,97,80
171100,90,60,90,63,90,53,91,52,91,55,91,62,91,60,91,54,91,66,91,63,92,60,92,64,91,62,91,65,92,58,91,57,91,44,92,76,89,66,91,72,90,65
171137,82,66,81,55,77,48,81,68,81,56,78,60,83,56,82,54,82,49,84,74,80,76,80,51,74,77,81,79,78,55,81,71,82,61,84,59,82,59,81,59,82,40
171146,69,71,80,55,70,57,71,53,72,33,73,58,72,41,70,43,74,44,80,54,72,47,72,51,68,63,77,46,72,44,74,29,72,32,70,46,77,46,76,49,78,47
171155,61,85,24,27,29,24,46,46,29,74,46,46,57,41,50,38,52,39,54,42,51,45,60,43,57,48,58,47,53,44,50,46,47,50,53,41,57,46,56,33,64,38
171225,63,53,58,43,58,21,64,44,53,41,60,51,54,40,55,45,44,46,51,39,52,41,59,49,44,50,58,42,68,40,60,47,59,33,57,44,60,39,59,40,65,48
171234,52,40,42,28,53,34,63,40,52,36,53,29,64,45,52,44,54,50,52,48,55,53,55,47,64,55,59,54,64,49,55,54,56,44,51,47,61,50,68,39,57,55
171304,72,47,78,38,62,24,66,41,59,29,65,39,62,34,60,34,55,33,60,38,58,48,59,46,66,45,62,44,62,34,65,37,58,30,65,36,60,44,64,50,69,34
171395,85,73,100,100,49,20,61,59,45,3,80,40,65,38,56,40,63,45,63,41,59,40,59,36,61,57,70,44,57,38,52,27,59,36,54,36,53,47,60,46,66,43
171456,72,18,73,38,74,43,70,50,73,56,73,54,71,17,73,36,72,0,72,50,73,17,74,29,75,57,78,40,75,71,75,67,76,46,72,78,73,54,76,20,78,63
171535,55,58,66,47,65,46,68,47,65,47,66,49,56,42,57,44,44,38,48,43,48,39,49,38,56,46,56,46,60,54,69,67,66,58,54,39,60,54,53,48,56,47
171571,72,41,71,28,70,29,73,34,72,38,74,34,73,46,73,36,70,40,78,44,78,50,76,63,75,56,77,64,76,39,76,57,79,68,73,47,75,50,75,52,78,43
172051,67,31,71,26,68,42,69,27,69,56,71,40,68,40,70,72,70,60,70,44,71,36,72,55,67,25,74,45,77,62,74,67,77,67,73,27,72,50,75,21,78,25
172291,60,43,65,55,71,19,65,45,62,43,63,41,61,43,61,40,60,44,59,47,55,44,59,42,58,41,61,42,60,43,59,44,59,45,61,47,64,51,65,50,60,54
172307,60,36,59,35,61,33,60,34,62,34,62,30,61,29,59,28,52,25,56,35,53,39,56,32,57,42,54,45,48,41,51,28,53,46,50,38,60,40,60,41,57,34
172617,62,42,63,44,54,34,64,39,65,46,65,48,64,51,61,50,63,47,64,50,63,50,62,58,64,50,67,52,70,50,63,50,63,44,68,38,65,53,65,52,64,56
172635,81,94,82,93,47,29,38,34,62,54,53,46,57,41,41,33,37,25,41,30,32,30,41,25,42,23,43,25,51,33,48,37,47,32,64,39,62,38,63,39,54,38
172644,74,36,71,47,69,39,69,37,70,29,76,38,77,38,77,36,75,48,77,47,76,38,77,47,82,61,81,56,79,43,79,49,82,47,81,45,84,51,82,47,83,43
172671,67,86,57,39,70,26,52,37,61,45,74,65,70,61,56,32,60,53,70,43,65,38,67,36,66,34,58,41,56,40,63,52,60,59,58,22,57,46,59,56,68,46
172699,75,53,73,50,74,30,75,33,73,48,72,36,76,27,74,36,73,44,74,49,78,44,79,50,79,43,78,33,80,33,78,48,78,46,77,47,77,43,80,43,81,64
172918,71,56,66,44,69,47,68,47,64,50,69,40,62,55,69,50,68,50,76,42,72,53,71,50,71,38,69,39,68,44,72,49,68,51,67,51,68,58,74,58,77,59
172954,62,25,55,24,56,36,50,23,55,22,57,26,50,31,53,36,41,37,48,44,51,44,55,30,49,42,59,25,63,54,61,51,60,52,65,50,73,57,64,49,62,52
172963,47,20,49,28,52,27,48,41,52,42,53,33,47,38,47,45,53,41,53,41,57,46,57,43,54,43,56,39,55,46,56,43,53,47,56,42,53,43,62,45,58,46
173063,61,29,61,37,57,41,62,44,62,46,60,41,60,44,59,40,54,39,59,46,59,47,64,47,66,39,65,39,53,38,63,44,67,44,67,47,66,53,65,57,75,50
173115,61,43,54,34,47,29,47,35,62,40,51,55,61,50,48,53,40,55,56,45,55,43,58,45,48,50,54,54,60,31,64,32,43,23,58,34,56,15,53,39,74,56
173124,70,100,72,25,66,52,69,54,69,25,72,56,72,38,68,46,69,58,67,44,68,50,66,42,72,65,69,63,72,53,72,33,72,43,67,50,71,0,78,29,73,29
173203,56,31,59,37,55,33,60,38,62,29,59,45,59,36,59,40,53,29,58,35,54,33,58,34,62,36,60,45,57,43,60,44,58,51,58,41,64,36,65,38,69,40
173416,64,49,61,51,65,53,56,45,59,45,60,45,60,60,61,48,47,50,64,50,61,42,58,43,67,61,73,44,69,48,72,49,68,56,65,45,71,50,68,58,74,56
173461,56,41,53,29,56,53,58,58,56,45,48,48,56,45,55,48,50,41,53,47,57,46,55,40,54,43,57,53,61,55,59,58,57,47,59,50,60,51,65,56,61,58
173559,58,31,60,37,57,52,57,50,54,47,58,35,56,44,55,48,52,49,56,45,57,47,60,47,63,48,63,48,62,48,64,49,62,47,63,47,63,55,65,44,69,50
173638,63,35,64,23,67,54,67,49,63,54,73,50,65,46,62,42,54,39,65,48,66,58,67,41,63,45,62,46,63,40,59,40,55,37,60,58,67,77,70,61,68,61
173708,62,26,58,28,60,41,56,34,64,40,65,43,62,42,61,51,60,39,71,49,67,48,68,42,62,48,67,46,61,51,65,49,67,46,66,45,63,48,73,42,73,59
173735,55,34,54,19,57,36,47,27,56,17,58,9,60,24,55,34,53,23,52,39,54,39,59,38,59,19,60,44,62,41,59,32,65,29,54,34,49,29,63,41,62,50
173799,50,36,45,41,45,41,56,45,53,48,59,49,54,56,51,46,52,42,59,48,53,42,54,38,55,43,55,42,59,34,55,50,53,48,47,45,53,39,58,44,56,46
173911,60,48,62,43,60,48,57,43,60,39,59,46,63,47,55,56,53,47,60,45,64,42,56,53,61,42,59,43,57,44,62,51,51,42,48,47,54,43,60,43,59,41
173920,78,45,76,50,78,36,80,58,77,25,77,69,76,50,77,35,70,50,74,55,73,25,74,29,73,20,75,44,74,20,77,65,79,57,75,58,76,56,80,35,80,69
174020,44,55,54,53,53,48,59,54,71,48,59,50,60,38,64,44,69,43,61,54,70,67,72,50,71,63,73,44,66,61,77,60,66,47,65,43,64,50,73,56,68,65
174066,86,35,87,46,86,48,88,53,88,57,90,62,89,60,90,67,91,50,90,62,92,83,93,78,93,67,93,75,93,67,93,80,93,63,92,72,90,63,91,69,91,67
174075,62,25,64,43,69,0,69,0,66,100,65,25,67,45,72,40,73,29,69,38,66,54,65,45,76,23,70,38,68,33,72,71,64,63,70,57,71,40,77,63,80,50
174136,52,41,55,42,56,45,57,42,54,40,55,42,51,40,52,40,51,35,52,38,49,42,52,41,51,40,56,40,52,42,57,48,51,45,54,42,50,43,54,45,56,43
174233,76,43,75,33,76,45,75,60,78,82,76,25,77,86,78,60,75,44,75,80,77,25,76,56,78,60,77,27,79,41,80,54,79,21,77,58,77,43,81,43,81,46
174358,66,59,68,47,70,46,69,52,71,51,67,59,67,55,68,54,68,51,68,63,71,60,74,57,76,43,74,36,72,30,76,40,70,63,69,43,72,57,72,29,75,83
174376,57,38,52,36,56,38,57,43,56,49,61,51,57,42,61,44,56,49,57,46,50,49,65,42,61,47,58,50,54,46,57,48,57,39,61,45,61,46,54,47,60,47
174428,49,33,51,37,52,39,54,42,53,42,57,42,58,40,55,40,56,44,55,47,60,48,61,50,58,51,60,49,54,48,61,49,58,46,57,46,56,47,56,50,62,50
174473,53,33,55,43,51,54,55,54,55,39,57,43,51,40,52,48,51,42,54,48,56,45,60,49,56,55,53,45,60,53,56,47,57,46,65,44,66,57,62,55,70,57
174491,79,58,78,80,81,100,83,0,79,57,79,67,76,67,78,50,80,50,79,75,80,100,82,45,83,90,83,56,77,13,82,50,83,80,81,83,81,50,84,0,83,0
174570,65,20,49,39,57,52,61,41,63,28,65,33,59,49,53,47,57,34,43,39,48,51,59,30,57,40,65,35,41,56,46,62,48,48,56,30,51,47,65,22,52,41
174738,58,45,55,39,53,44,56,44,55,40,58,45,53,41,53,48,51,46,54,44,55,43,52,48,53,43,53,46,55,53,51,54,55,51,53,47,55,52,60,58,58,54
174756,65,40,57,45,58,43,62,32,61,41,57,50,59,44,56,46,49,40,59,45,54,42,53,48,53,44,52,42,52,50,54,44,58,51,62,45,64,42,67,47,65,49
174783,72,45,71,44,73,40,72,36,73,39,71,51,73,56,69,63,70,50,71,37,73,50,72,59,69,40,67,67,72,55,67,45,67,50,62,40,69,56,68,44,71,54
174978,82,63,84,63,88,71,77,90,73,90,87,65,66,18,85,100,90,79,81,67,66,60,82,80,77,60,79,86,58,60,86,100,74,78,67,29,76,71,74,57,72,67
175041,62,54,62,41,59,40,59,48,59,47,63,44,59,36,51,33,47,31,51,36,55,33,57,38,58,42,60,46,59,49,63,43,62,38,56,43,62,41,59,41,60,40
175078,71,39,66,1,68,63,71,14,69,0,69,67,68,40,70,29,69,40,67,43,69,25,68,50,69,40,60,50,65,50,67,33,74,50,63,50,67,38,70,55,74,24
175236,59,38,60,39,60,41,62,35,60,35,59,33,65,46,65,43,57,46,63,42,63,38,63,38,64,48,60,45,63,43,68,46,63,48,64,47,62,56,68,54,70,48
175263,68,34,62,58,58,53,55,40,61,44,60,42,60,38,62,41,50,44,56,40,57,39,60,44,61,57,53,36,60,39,58,42,56,27,66,41,62,45,64,51,63,46
175272,73,46,73,46,71,11,71,33,74,17,75,20,75,0,79,67,78,33,78,25,76,27,81,33,77,58,78,33,78,36,77,50,75,75,75,57,76,25,78,31,79,75
175315,55,37,51,37,51,35,55,44,52,40,58,42,56,38,54,41,54,43,49,36,56,44,61,46,58,45,56,47,56,41,58,47,58,51,60,46,56,44,61,45,58,45
175342,66,8,74,31,69,100,63,0,59,22,70,20,69,50,67,27,69,29,68,28,76,17,76,9,72,15,75,18,73,20,80,21,74,33,75,55,81,27,79,28,77,27
175519,45,51,54,39,44,44,58,25,50,34,51,29,55,45,70,77,75,74,50,36,52,24,62,25,62,9,62,25,61,13,63,9,61,13,64,25,60,19,66,18,78,33
175573,68,32,61,22,66,13,64,26,9,61,63,21,57,22,57,33,60,26,58,9,63,11,68,23,62,22,69,25,68,25,69,14,67,23,69,21,69,26,73,31,73,20
175616,72,58,71,56,64,36,61,0,64,29,63,33,59,17,61,44,67,13,66,0,67,0,62,0,67,50,71,0,67,50,67,29,67,30,65,13,64,21,74,40,67,27
175652,64,29,55,31,54,11,55,24,54,23,56,26,75,45,68,39,65,36,71,33,73,32,69,40,71,38,69,38,67,71,66,18,54,30,60,17,54,14,64,35,66,18
175786,75,25,82,70,69,61,65,20,48,18,47,65,62,25,68,30,60,17,52,33,54,35,47,15,63,1,58,13,65,35,60,31,53,27,60,30,53,45,58,29,58,23
175810,61,25,59,27,59,29,56,28,48,27,60,30,54,28,57,22,56,19,55,20,58,22,58,25,55,21,55,14,67,27,69,18,71,29,56,19,44,30,56,16,56,25
175829,68,36,65,31,56,31,76,57,70,40,75,41,65,32,60,26,64,27,69,22,72,17,70,23,69,15,68,16,68,17,70,17,71,18,65,18,67,16,75,17,74,18
175856,74,52,71,33,66,25,76,44,74,86,76,64,75,42,73,63,73,77,76,27,78,63,78,35,71,8,61,27,53,0,77,0,74,42,77,67,77,56,68,28,62,24
175883,58,29,58,27,57,16,59,18,60,30,65,38,65,38,55,33,56,41,60,36,50,47,53,22,59,31,54,21,55,16,55,25,59,15,53,19,58,23,55,19,56,16
175935,59,20,56,17,54,28,57,53,58,30,52,14,56,24,46,26,48,21,56,25,60,18,51,24,54,13,55,31,54,20,56,18,53,8,65,28,61,20,60,22,66,19
176008,56,0,53,0,57,14,54,31,61,33,62,11,60,26,49,32,51,29,58,43,57,48,53,34,51,33,50,30,61,45,59,43,57,56,58,71,57,32,59,10,55,10
176017,81,69,79,86,80,16,80,40,78,36,81,33,83,23,81,39,81,37,86,32,85,39,87,65,85,69,85,66,85,63,87,43,86,25,88,58,89,33,88,47,87,53
176044,74,20,58,33,62,43,65,60,59,40,61,100,53,0,63,20,61,36,53,33,65,26,66,8,60,100,61,100,62,67,61,12,62,13,59,6,62,10,58,30,70,67
176053,71,29,74,40,68,90,77,44,69,25,67,50,69,0,75,61,73,73,68,41,72,40,79,57,81,73,77,60,80,29,76,22,80,14,77,20,77,0,80,75,78,0
176071,60,33,52,24,63,30,54,30,64,30,62,26,61,32,60,29,58,27,62,24,63,23,67,27,61,20,61,23,63,15,63,26,65,22,66,25,65,21,65,22,62,23
176080,81,50,80,60,82,73,83,57,84,38,82,73,82,40,83,33,81,86,79,33,80,50,82,50,80,43,79,40,80,29,82,33,85,67,81,62,81,31,83,43,83,47
176169,69,37,67,34,64,38,68,43,63,31,70,42,64,39,63,52,61,68,64,70,67,79,68,20,66,27,65,33,68,28,68,15,66,4,63,11,52,8,72,17,68,27
176178,67,25,62,27,65,22,67,40,68,32,71,41,70,38,65,27,64,28,60,31,59,26,61,52,61,50,66,40,56,40,61,32,65,30,59,34,65,24,60,38,68,41
176239,41,36,40,38,41,36,47,35,53,38,55,39,58,38,49,30,47,28,57,42,60,30,65,30,68,36,61,40,66,35,58,20,62,17,61,16,63,18,60,25,65,15
176354,54,27,61,19,55,32,56,33,55,27,65,15,53,14,57,75,52,67,57,76,60,59,61,57,63,50,63,50,64,25,60,29,65,40,58,33,71,36,70,36,69,29
176372,75,14,75,38,73,57,73,25,72,21,74,33,77,44,72,44,75,33,72,28,74,30,73,50,74,67,71,40,72,38,68,71,75,41,70,41,70,38,70,35,72,37
176798,84,95,78,90,77,92,87,85,92,90,73,74,73,75,77,83,93,82,100,74,71,89,86,93,81,89,88,85,75,71,71,83,80,82,88,86,55,16,59,29,84,78
176965,70,50,71,43,67,39,72,54,72,51,73,33,72,44,73,60,69,28,69,12,70,35,71,30,71,47,72,44,70,46,74,29,75,41,71,29,72,38,70,39,74,45
177065,67,56,56,47,67,50,60,50,58,38,59,46,63,25,57,47,46,32,53,42,58,33,49,34,57,41,69,32,69,37,64,38,71,27,65,30,62,24,67,33,75,26
177135,57,30,52,30,60,42,80,94,73,68,55,40,59,32,54,33,58,28,56,27,64,38,56,29,53,29,59,28,64,32,73,46,66,36,65,34,68,48,68,45,59,40
177250,41,1,57,39,63,39,58,32,61,40,61,37,61,48,55,38,58,44,62,42,57,38,55,34,61,33,64,32,62,32,63,36,59,38,58,43,63,59,65,44,67,44
177551,53,43,61,21,50,27,42,15,44,11,45,9,39,9,44,29,44,11,43,27,51,8,47,40,51,36,55,13,65,10,55,22,64,0,67,15,67,14,69,0,68,10
177676,61,29,58,37,60,42,61,60,61,41,57,42,60,41,60,44,69,87,59,42,59,34,56,35,63,47,59,35,60,43,61,34,60,34,55,31,60,47,61,37,69,48
177977,73,60,73,21,68,42,78,41,75,65,74,29,81,50,77,33,76,56,78,43,79,33,83,56,86,100,85,40,85,60,85,74,83,48,89,80,88,100,90,75,90,81
177995,56,36,53,31,56,28,53,32,54,34,53,28,56,29,55,26,53,29,55,32,56,33,43,39,57,36,55,34,61,36,62,38,58,32,59,41,60,38,64,38,67,39
178208,67,75,100,67,100,0,72,50,72,75,100,100,71,100,79,50,67,56,64,17,81,54,62,0,64,50,40,50,63,11,80,20,47,11,78,33,59,41,65,57,81,30
178217,61,27,70,42,61,31,62,42,67,44,63,44,68,39,69,42,66,48,68,49,67,43,66,39,68,47,66,53,63,44,62,38,64,47,62,38,68,42,68,35,65,34
178244,74,42,67,28,57,24,66,89,58,20,70,23,64,17,66,38,62,25,60,67,63,25,58,33,61,25,59,100,66,100,71,0,69,100,73,0,67,0,67,40,65,30
178341,61,37,65,43,71,53,62,36,63,33,66,47,61,26,60,29,60,30,66,38,65,41,65,23,61,49,65,24,61,26,65,38,67,36,59,29,62,31,70,22,63,16
178387,56,42,59,30,57,42,60,37,68,45,66,39,62,39,62,38,58,41,60,51,64,36,64,34,66,37,66,33,62,24,63,27,63,21,60,31,63,29,59,18,54,32
178396,84,53,84,68,84,58,85,56,85,44,85,55,84,51,85,53,84,60,84,63,86,68,87,71,86,70,87,79,87,68,88,57,89,60,88,63,89,66,91,66,93,67
178402,73,56,48,40,70,25,71,42,76,37,74,42,75,24,74,19,69,38,73,50,73,28,75,25,75,43,75,29,73,35,76,36,75,17,72,38,77,23,77,38,75,23
178411,84,71,87,33,87,60,87,89,86,31,88,71,85,50,83,67,85,83,83,60,86,89,87,67,83,62,81,42,83,75,82,38,85,60,85,42,86,25,86,60,87,50
178420,68,44,72,42,71,47,71,27,73,38,69,47,74,52,78,50,78,21,75,62,79,33,75,38,79,47,75,12,76,8,77,45,82,27,73,37,75,17,68,32,74,40
