UNITID,xgrcohrt,grcohrt,xugenter,ugentern,xpgrcohr,pgrcohrt,XRET_PCF,RET_PCF,XRET_PCP,RET_PCP
106892,R,394,R,394,R,100,B,,B,
106908,R,20,R,20,R,100,B,,B,
106980,R,485,R,1138,R,42,R,46,R,54
106999,R,129,R,358,R,36,R,65,B,
107044,R,967,R,1140,R,84,R,78,R,75
107071,R,406,R,810,R,50,R,60,R,10
107080,R,267,R,290,R,92,R,85,B,
107099,R,57,R,57,R,100,R,73,C,
107123,R,48,R,107,R,44,B,,B,
107141,R,275,R,634,R,43,B,,B,
107211,R,23,R,23,R,100,B,,B,
107220,R,66,R,66,R,100,C,,C,
107275,R,1,R,1,R,100,B,,B,
107293,R,13,R,26,R,50,B,,B,
107318,R,77,R,292,R,26,R,44,R,42
107327,R,331,R,562,R,58,R,50,R,26
107363,R,55,R,60,R,91,B,,B,
107442,R,79,R,79,R,100,B,,B,
107460,R,435,R,608,R,71,R,52,R,46
107488,R,150,R,391,R,38,B,,B,
107512,R,343,R,418,R,82,R,78,C,
107521,R,204,R,357,R,57,R,45,R,26
107549,R,156,R,182,R,85,B,,B,
107558,R,212,R,214,R,99,R,82,R,0
107585,R,451,R,790,R,57,B,,B,
107600,R,137,R,248,R,55,B,,B,
107619,R,230,R,501,R,45,R,58,R,50
107637,R,261,R,501,R,52,R,55,R,45
107655,R,61,R,108,R,56,B,,B,
107664,R,708,R,2258,R,31,B,,B,
107725,R,247,R,427,R,57,R,43,R,46
107743,R,146,R,213,R,68,B,,B,
107789,R,30,R,50,R,60,B,,B,
107831,R,40,R,59,R,67,B,,B,
107877,R,121,R,187,R,64,B,,B,
107886,R,19,R,19,R,100,B,,B,
107974,R,174,R,313,R,55,R,50,R,34
107983,R,544,R,565,R,96,R,65,R,50
107992,R,107,R,605,R,17,R,46,R,8
108065,R,3,R,7,R,42,R,33,R,12
108092,R,1050,R,1589,R,66,B,,B,
108232,R,342,R,1400,R,24,R,64,R,30
108250,R,142,R,151,R,94,B,,B,
108287,R,307,R,307,R,100,B,,B,
108348,R,113,R,113,R,100,R,73,C,
108393,R,71,R,109,R,65,R,64,B,
108649,R,18,R,32,R,56,C,,C,
108667,R,77,R,1927,R,3,R,61,R,29
108807,R,575,R,3232,R,17,R,69,R,48
108852,R,125,R,255,R,49,R,100,C,
108977,R,10,R,19,R,52,B,,B,
109013,R,143,R,287,R,49,B,,B,
109040,R,805,R,805,R,100,R,77,C,
109086,R,0,R,1,R,0,C,,C,
109208,R,1285,R,8101,R,15,R,62,R,35
109332,R,1101,R,1219,R,90,B,,B,
109350,R,391,R,2753,R,14,R,70,R,39
109651,R,38,R,222,R,17,R,86,B,
109721,R,285,R,285,R,100,B,,B,
109730,R,45,R,129,R,34,R,69,B,
109749,R,12,R,33,R,36,R,68,B,
109785,R,903,R,1283,R,70,R,81,R,67
109819,R,1080,R,3377,R,31,R,72,R,48
109907,R,164,R,1297,R,12,R,46,R,28
109934,R,171,R,171,R,100,B,,B,
110051,R,82,R,185,R,44,R,59,R,70
110060,R,31,R,51,R,60,R,87,R,13
110097,R,691,R,1235,R,55,R,85,B,
110176,R,1205,R,1205,R,100,R,53,C,
110185,R,250,R,740,R,33,B,,B,
110194,R,52,R,52,R,100,B,,B,
110219,R,2,R,37,R,5,B,,B,
110246,R,486,R,3257,R,14,R,61,R,41
110334,R,487,R,3202,R,15,R,70,R,43
110361,R,219,R,510,R,42,R,70,R,40
110370,R,164,R,383,R,42,R,77,R,1
110404,R,191,R,217,R,88,R,95,B,
110413,R,336,R,508,R,66,R,82,B,
110422,R,2798,R,3631,R,77,B,,B,
110468,R,53,R,137,R,38,B,,B,
110486,R,714,R,1647,R,43,B,,B,
110495,R,551,R,1567,R,35,B,,B,
110510,R,1335,R,3096,R,43,B,,B,
110529,R,2558,R,3899,R,65,B,,B,
110538,R,1970,R,3352,R,58,B,,B,
110547,R,639,R,1946,R,32,B,,B,
110556,R,2486,R,4776,R,52,B,,B,
110565,R,3100,R,6489,R,47,B,,B,
110574,R,672,R,2132,R,31,B,,B,
110583,R,3340,R,6546,R,51,B,,B,
110592,R,1305,R,2965,R,44,B,,B,
110608,R,3520,R,6336,R,55,B,,B,
110617,R,2347,R,5500,R,42,B,,B,
110635,R,3609,R,5310,R,67,B,,B,
110644,R,3322,R,6579,R,50,B,,B,
110653,R,4014,R,5551,R,72,B,,B,
110662,R,4136,R,7527,R,54,B,,B,
110671,R,3016,R,4795,R,62,B,,B,
110680,R,3606,R,5254,R,68,B,,B,
110705,R,3970,R,5380,R,73,B,,B,
110714,R,3303,R,4373,R,75,B,,B,
110875,R,29,R,33,R,87,B,,B,
110918,R,5,R,15,R,33,R,18,C,
110945,R,81,R,123,R,65,B,,B,
111009,R,1092,R,1931,R,56,R,88,C,
111054,R,223,R,242,R,92,R,84,B,
111081,R,130,R,283,R,45,R,81,B,
111188,R,150,R,208,R,72,B,,B,
111434,R,178,R,1353,R,13,R,60,R,38
111461,R,592,R,4337,R,13,R,69,R,51
111513,R,58,R,214,R,27,R,72,R,71
111638,R,148,R,275,R,53,B,,B,
111708,R,89,R,130,R,68,B,,B,
111717,R,431,R,431,R,100,B,,B,
111726,R,202,R,202,R,100,B,,B,
111744,R,67,R,70,R,95,B,,B,
111762,R,101,R,101,R,100,B,,B,
111771,R,87,R,87,R,100,B,,B,
111799,R,59,R,59,R,100,B,,B,
111805,R,20,R,20,R,100,R,62,B,
111887,R,571,R,6364,R,8,R,68,R,43
111896,R,116,R,967,R,11,R,49,R,34
111920,R,550,R,2690,R,20,R,72,R,38
111939,R,527,R,3815,R,13,R,65,R,43
111948,R,820,R,1118,R,73,R,84,R,75
111966,R,87,R,256,R,33,B,,B,
112075,R,261,R,398,R,65,R,74,C,
112084,R,84,R,175,R,48,B,,B,
112172,R,814,R,3220,R,25,R,64,R,43
112190,R,1458,R,9407,R,15,R,73,R,42
112260,R,284,R,315,R,90,R,97,B,
112288,R,537,R,537,R,100,B,,B,
112312,R,29,R,42,R,69,B,,B,
112367,R,239,R,1077,R,22,B,,B,
112385,R,37,R,2532,R,1,R,41,R,24
112394,R,44,R,70,R,62,B,,B,
112446,R,63,R,63,R,100,B,,B,
112455,R,35,R,36,R,97,B,,B,
112516,R,288,R,288,R,100,R,62,B,
112561,R,182,R,1049,R,17,R,59,R,37
112570,R,22,R,58,R,37,B,,B,
112686,R,170,R,2020,R,8,R,47,R,28
112783,R,235,R,301,R,78,B,,B,
112826,R,164,R,1621,R,10,R,65,R,34
113096,R,850,R,4460,R,19,R,62,R,32
113111,R,378,R,1663,R,22,R,65,R,39
113193,R,751,R,3355,R,22,R,64,R,39
113218,R,423,R,2389,R,17,R,63,R,40
113227,R,233,R,318,R,73,B,,B,
113236,R,513,R,3884,R,13,R,66,R,39
113245,R,25,R,64,R,39,B,,B,
113333,R,880,R,7861,R,11,R,74,R,46
113397,R,84,R,144,R,58,B,,B,
113537,R,2,R,36,R,5,B,,B,
113573,R,390,R,2021,R,19,R,69,R,44
113582,R,25,R,125,R,20,R,47,R,66
113607,R,1053,R,2357,R,44,B,,B,
113634,R,1033,R,5431,R,19,R,72,R,43
113698,R,244,R,403,R,60,R,70,B,
113713,R,130,R,130,R,100,B,,B,
113856,R,325,R,4713,R,6,R,73,R,40
113908,R,67,R,67,R,100,R,78,C,
113980,R,961,R,6451,R,14,R,73,R,46
114044,R,49,R,49,R,100,B,,B,
114062,R,18,R,40,R,45,B,,B,
114071,R,48,R,67,R,71,B,,B,
114080,R,40,R,51,R,78,B,,B,
114123,R,614,R,653,R,94,R,83,R,86
114266,R,600,R,2605,R,23,R,6,R,4
114354,R,764,R,1404,R,54,B,,B,
114372,R,41,R,41,R,100,B,,B,
114390,R,247,R,422,R,58,B,,B,
114415,R,257,R,375,R,68,B,,B,
114433,R,100,R,432,R,23,R,62,R,23
114460,R,107,R,204,R,52,B,,B,
114716,R,370,R,5180,R,7,R,68,R,33
114761,R,46,R,47,R,97,B,,B,
114789,R,1226,R,5939,R,20,R,68,R,38
114813,R,184,R,476,R,38,B,,B,
114859,R,1216,R,5614,R,21,R,65,R,44
114886,R,110,R,125,R,88,R,96,B,
114895,R,131,R,147,R,89,R,86,B,
114901,R,37,R,38,R,97,R,98,B,
114938,R,269,R,1142,R,23,R,67,R,48
114947,R,78,R,956,R,8,Z,0,Z,0
115001,R,580,R,3461,R,16,R,76,R,48
115010,R,191,R,208,R,91,B,,B,
115083,R,2,R,288,R,0,B,,B,
115126,R,896,R,4561,R,19,R,66,R,36
115296,R,1431,R,5747,R,24,R,61,R,44
115357,R,36,R,38,R,94,B,,B,
115393,R,235,R,2316,R,10,R,68,R,42
115409,R,191,R,197,R,96,R,95,C,
115454,R,140,R,548,R,25,B,,B,
115472,R,231,R,750,R,30,B,,B,
115490,R,123,R,696,R,17,B,,B,
115515,R,98,R,530,R,18,B,,B,
115533,R,175,R,743,R,23,B,,B,
115658,R,20,R,163,R,12,B,,B,
115728,R,57,R,171,R,33,R,62,R,33
115755,R,853,R,1678,R,50,B,,B,
115773,R,93,R,254,R,36,R,64,R,32
115861,R,223,R,1187,R,18,R,70,R,53
115931,R,318,R,525,R,60,B,,B,
116040,R,91,R,91,R,100,B,,B,
116235,R,83,R,83,R,100,R,71,B,
116350,R,18,R,44,R,40,B,,B,
116439,R,395,R,2533,R,15,R,64,R,41
116466,R,235,R,243,R,96,B,,B,
116475,R,149,R,153,R,97,B,,B,
116484,R,129,R,134,R,96,B,,B,
116563,R,305,R,305,R,100,B,,B,
116846,R,54,R,54,R,100,B,,B,
117052,R,945,R,3119,R,30,R,63,R,34
117104,R,50,R,166,R,30,R,67,R,33
117113,R,289,R,395,R,73,B,,B,
117140,R,289,R,743,R,38,R,88,R,100
117168,R,34,R,82,R,41,R,59,R,2
117186,R,19,R,21,R,90,C,,C,
117195,R,74,R,837,R,8,R,52,R,28
117238,R,161,R,161,R,100,R,100,C,
117247,R,181,R,3853,R,4,R,58,R,35
117274,R,124,R,597,R,20,R,39,R,12
117557,R,4,R,32,R,12,R,70,C,
117575,R,5,R,7,R,71,B,,B,
117627,R,363,R,644,R,56,B,,B,
117645,R,1080,R,6660,R,16,B,,B,
117690,R,155,R,2382,R,6,R,70,R,29
117706,R,459,R,4341,R,10,R,70,R,42
117715,R,84,R,1275,R,6,R,49,R,31
117724,R,158,R,3994,R,3,R,58,R,29
117733,R,308,R,3699,R,8,R,64,R,32
117751,R,207,R,329,R,62,R,78,C,
117788,R,282,R,3681,R,7,R,60,R,34
117797,R,12,R,12,R,100,R,96,B,
117867,R,92,R,1660,R,5,R,65,R,32
117894,R,301,R,2463,R,12,R,55,R,34
117928,R,232,R,502,R,46,B,,B,
117946,R,1333,R,1513,R,88,R,87,C,
118116,R,18,R,88,R,20,R,54,R,51
118125,R,35,R,66,R,53,R,52,R,56
118134,R,92,R,203,R,45,B,,B,
118143,R,35,R,70,R,50,B,,B,
118161,R,58,R,58,R,100,B,,B,
118189,R,219,R,219,R,100,R,81,C,
118198,R,247,R,279,R,88,B,,B,
118259,R,69,R,335,R,20,B,,B,
118277,R,1187,R,1187,R,100,B,,B,
118286,R,215,R,355,R,60,R,97,B,
118347,R,200,R,1959,R,10,R,62,R,30
118356,R,45,R,45,R,100,B,,B,
118374,R,38,R,41,R,92,B,,B,
118383,R,52,R,55,R,94,B,,B,
118392,R,56,R,58,R,96,B,,B,
118417,R,101,R,109,R,92,B,,B,
118426,R,50,R,53,R,94,B,,B,
118435,R,63,R,67,R,94,B,,B,
118444,R,45,R,45,R,100,B,,B,
118453,R,115,R,123,R,93,B,,B,
118480,R,55,R,59,R,93,B,,B,
118541,R,374,R,383,R,97,R,52,R,16
118684,R,112,R,1102,R,10,R,57,R,41
118693,R,159,R,275,R,57,B,,B,
118718,R,396,R,1688,R,23,R,63,R,27
118772,R,69,R,2577,R,2,R,57,R,27
118888,R,114,R,251,R,45,R,72,B,
118912,R,743,R,3286,R,22,R,56,R,29
118921,R,83,R,118,R,70,B,,B,
118930,R,227,R,3081,R,7,R,65,R,33
118958,R,55,R,79,R,69,B,,B,
118967,R,198,R,198,R,100,B,,B,
118976,R,1012,R,4602,R,21,R,69,R,46
118994,R,25,R,25,R,100,B,,B,
119067,R,251,R,2706,R,9,R,60,R,40
119137,R,946,R,3868,R,24,R,66,R,42
119155,R,27,R,167,R,16,B,,B,
119164,R,1058,R,6038,R,17,R,73,R,48
119173,R,339,R,374,R,90,B,,B,
119216,R,490,R,3034,R,16,R,66,R,37
119270,R,493,R,558,R,88,B,,B,
119331,R,172,R,2186,R,7,R,65,R,43
119340,R,528,R,528,R,100,R,68,C,
119359,R,1556,R,1556,R,100,B,,B,
119368,R,1333,R,1765,R,75,B,,B,
119438,R,1228,R,1360,R,90,B,,B,
119456,R,1397,R,1397,R,100,B,,B,
119465,R,1771,R,1771,R,100,R,71,B,
119508,R,1826,R,1826,R,100,B,,B,
119544,R,15,R,76,R,19,B,,B,
119553,R,109,R,467,R,23,B,,B,
119605,R,2,R,1084,R,0,B,,B,
119711,R,106,R,106,R,100,B,,B,
119775,R,0,R,2,R,0,B,,B,
119827,R,59,R,62,R,95,B,,B,
119845,R,78,R,199,R,39,B,,B,
119951,R,34,R,65,R,52,R,94,B,
120069,R,85,R,85,R,100,B,,B,
120078,R,178,R,178,R,100,B,,B,
120087,R,110,R,110,R,100,B,,B,
120166,R,18,R,28,R,64,B,,B,
120184,R,190,R,326,R,58,R,80,B,
120254,R,441,R,517,R,85,R,91,B,
120272,R,129,R,129,R,100,B,,B,
120290,R,403,R,3167,R,12,R,75,R,35
120333,R,204,R,228,R,89,R,90,C,
120342,R,1694,R,6775,R,25,R,72,R,47
120403,R,162,R,332,R,48,R,71,R,100
120421,R,272,R,1833,R,14,R,67,R,41
120537,R,97,R,320,R,30,B,,B,
120661,R,337,R,337,R,100,B,,B,
120838,R,19,R,19,R,100,B,,B,
120865,R,256,R,1433,R,17,B,,B,
120883,R,817,R,1063,R,76,R,85,R,100
120953,R,57,R,1834,R,3,R,61,R,43
120971,R,1476,R,6829,R,21,R,64,R,35
121008,R,23,R,64,R,35,B,,B,
121017,R,114,R,229,R,49,R,88,R,88
121044,R,1429,R,8228,R,17,R,73,R,53
121071,R,84,R,384,R,21,B,,B,
121150,R,615,R,809,R,76,B,,B,
121257,R,236,R,276,R,85,B,,B,
121275,R,136,R,136,R,100,B,,B,
121309,R,566,R,743,R,76,R,82,C,
121345,R,399,R,399,R,100,B,,B,
121363,R,112,R,453,R,24,R,71,R,47
121381,R,29,R,162,R,17,B,,B,
121433,R,112,R,115,R,97,B,,B,
121619,R,508,R,5632,R,9,R,73,R,38
121691,R,572,R,574,R,99,R,86,C,
121707,R,515,R,1880,R,27,R,54,R,36
121859,R,8,R,28,R,28,R,80,R,75
121868,R,17,R,24,R,70,B,,B,
121886,R,550,R,4852,R,11,R,69,R,45
121901,R,1158,R,8112,R,14,R,67,R,45
121992,R,148,R,181,R,81,B,,B,
122180,R,900,R,6537,R,13,R,60,R,26
122205,R,1045,R,3505,R,29,R,73,R,47
122296,R,15,R,66,R,22,R,87,B,
122339,R,448,R,5776,R,7,R,53,R,26
122366,R,22,R,78,R,28,B,,B,
122375,R,987,R,8835,R,11,R,60,R,28
122384,R,253,R,3395,R,7,R,61,R,33
122409,R,3407,R,6989,R,48,B,,B,
122436,R,1060,R,1414,R,74,R,85,B,
122454,R,38,R,131,R,29,B,,B,
122506,R,43,R,52,R,82,B,,B,
122597,R,2293,R,6048,R,37,B,,B,
122612,R,915,R,1443,R,63,B,,B,
122658,R,1024,R,4006,R,25,R,69,R,41
122685,R,302,R,302,R,100,B,,B,
122694,R,339,R,724,R,46,B,,B,
122728,R,26,R,73,R,35,R,62,R,50
122746,R,573,R,2537,R,22,R,8,R,3
122755,R,1820,R,3870,R,47,B,,B,
122791,R,537,R,3500,R,15,R,73,R,31
122834,R,284,R,313,R,90,B,,B,
122843,R,308,R,341,R,90,B,,B,
122852,R,236,R,279,R,84,B,,B,
122889,R,871,R,4725,R,18,R,62,R,47
122931,R,896,R,897,R,99,R,92,R,0
122977,R,1295,R,5487,R,23,R,68,R,43
123013,R,663,R,4654,R,14,R,69,R,41
123165,R,210,R,235,R,89,R,92,B,
123208,R,1319,R,1397,R,94,B,,B,
123217,R,1000,R,3314,R,30,R,66,R,29
123280,R,5,R,54,R,9,B,,B,
123299,R,213,R,956,R,22,R,49,R,28
123341,R,1178,R,5243,R,22,R,69,R,48
123350,R,55,R,59,R,93,R,80,R,80
123396,R,25,R,50,R,50,R,66,C,
123457,R,154,R,335,R,45,R,59,B,
123484,R,125,R,657,R,19,R,50,R,31
123493,R,1947,R,2984,R,65,B,,B,
123509,R,284,R,1803,R,15,R,66,R,34
123527,R,970,R,2621,R,37,R,74,R,67
123554,R,562,R,562,R,100,R,89,B,
123563,R,551,R,2657,R,20,R,66,R,42
123572,R,1287,R,2177,R,59,B,,B,
123581,R,15,R,15,R,100,B,,B,
123633,R,65,R,65,R,100,C,,C,
123642,R,121,R,206,R,58,B,,B,
123651,R,347,R,519,R,66,R,75,B,
123679,R,425,R,425,R,100,B,,B,
123800,R,1078,R,5268,R,20,R,69,R,43
123952,R,23,R,43,R,53,R,78,B,
123961,R,2974,R,4243,R,70,R,95,R,20
124113,R,176,R,2108,R,8,R,62,R,20
124292,R,78,R,101,R,77,R,87,B,
124344,R,18,R,23,R,78,B,,B,
124399,R,163,R,186,R,87,R,62,C,
124432,R,14,R,14,R,100,B,,B,
124487,R,6,R,194,R,3,R,63,R,67
124681,R,2611,R,4316,R,60,B,,B,
124706,R,560,R,560,R,100,B,,B,
124779,R,61,R,173,R,35,R,76,R,80
124919,R,35,R,35,R,100,C,,C,
124937,R,556,R,556,R,100,B,,B,
125028,R,417,R,2888,R,14,R,69,R,35
125082,R,92,R,114,R,80,B,,B,
125091,R,483,R,2240,R,21,R,63,R,45
125170,R,62,R,1667,R,3,R,49,R,30
125462,R,340,R,1395,R,24,R,60,R,28
125471,R,168,R,2928,R,5,R,61,R,31
125499,R,277,R,2759,R,10,R,65,R,31
125532,R,334,R,335,R,99,R,80,B,
125727,R,355,R,415,R,85,R,89,B,
125763,R,373,R,378,R,98,B,,B,
125897,R,149,R,354,R,42,R,84,R,40
126076,R,37,R,37,R,100,B,,B,
126119,R,361,R,1976,R,18,R,59,R,26
126164,R,17,R,45,R,37,R,80,R,69
126182,R,408,R,989,R,41,B,,B,
126207,R,506,R,1296,R,39,R,54,R,36
126261,R,47,R,84,R,55,B,,B,
126289,R,488,R,2696,R,18,B,,B,
126359,R,199,R,199,R,100,B,,B,
126401,R,19,R,40,R,47,B,,B,
126410,R,66,R,66,R,100,B,,B,
126562,R,624,R,2141,R,29,R,66,R,46
126580,R,910,R,1953,R,46,B,,B,
126605,R,951,R,951,R,100,B,,B,
126614,R,5551,R,7489,R,74,R,83,R,42
126669,R,260,R,441,R,58,R,60,C,
126678,R,524,R,1929,R,27,B,,B,
126687,R,302,R,302,R,100,B,,B,
126702,R,579,R,802,R,72,B,,B,
126711,R,435,R,710,R,61,R,50,R,27
126748,R,154,R,484,R,31,B,,B,
126775,R,687,R,826,R,83,R,88,B,
126784,R,28,R,63,R,44,B,,B,
126818,R,3736,R,6085,R,61,R,82,B,
126827,R,42,R,168,R,25,B,,B,
126854,R,119,R,145,R,82,B,,B,
126863,R,452,R,2058,R,21,B,,B,
126872,R,448,R,448,R,100,R,94,C,
126915,R,160,R,1157,R,13,B,,B,
126924,R,105,R,231,R,45,B,,B,
126942,R,604,R,3650,R,16,B,,B,
126951,R,895,R,895,R,100,R,81,C,
127024,R,740,R,1201,R,61,B,,B,
127060,R,1012,R,1362,R,74,B,,B,
127158,R,944,R,2857,R,33,B,,B,
127185,R,911,R,1330,R,68,R,57,B,
127200,R,1400,R,5715,R,24,B,,B,
127219,R,14,R,17,R,82,B,,B,
127228,R,55,R,55,R,100,B,,B,
127316,R,160,R,186,R,86,B,,B,
127389,R,167,R,461,R,36,B,,B,
127556,R,1043,R,1745,R,59,R,60,R,42
127565,R,1828,R,5440,R,33,R,62,R,45
127617,R,80,R,412,R,19,B,,B,
127653,R,35,R,137,R,25,R,68,B,
127680,R,7,R,55,R,12,B,,B,
127699,R,18,R,32,R,56,B,,B,
127714,R,22,R,66,R,33,B,,B,
127732,R,446,R,870,R,51,B,,B,
127741,R,2119,R,3499,R,60,R,70,B,
127778,R,373,R,518,R,72,B,,B,
127787,R,81,R,193,R,41,B,,B,
127820,R,1033,R,4116,R,25,R,53,R,31
127839,R,294,R,294,R,100,B,,B,
127884,R,454,R,2605,R,17,B,,B,
127909,R,661,R,2605,R,25,R,62,B,
127918,R,383,R,939,R,40,B,,B,
127945,R,60,R,64,R,93,R,67,R,50
127954,R,87,R,87,R,100,C,,C,
128036,R,227,R,1100,R,20,B,,B,
128106,R,683,R,1630,R,41,B,,B,
128151,R,284,R,423,R,67,R,45,R,30
128179,R,14,R,135,R,10,B,,B,
128188,R,177,R,255,R,69,C,,C,
128203,R,86,R,109,R,78,B,,B,
128258,R,419,R,781,R,53,B,,B,
128328,R,1218,R,1302,R,93,R,82,C,
128337,R,148,R,165,R,89,B,,B,
128391,R,621,R,841,R,73,R,59,R,40
128425,R,9,R,10,R,90,B,,B,
128498,R,211,R,319,R,66,B,,B,
128540,R,38,R,66,R,57,R,55,R,65
128577,R,120,R,607,R,19,B,,B,
128586,R,20,R,25,R,80,B,,B,
128674,R,80,R,130,R,61,B,,B,
128683,R,170,R,197,R,86,B,,B,
128726,R,122,R,169,R,72,B,,B,
128744,R,289,R,426,R,67,B,,B,
128762,R,222,R,222,R,100,B,,B,
128771,R,1178,R,2572,R,45,B,,B,
128902,R,511,R,536,R,95,B,,B,
128957,R,71,R,270,R,26,B,,B,
129002,R,55,R,98,R,56,B,,B,
129020,R,3188,R,3874,R,82,B,,B,
129154,R,163,R,508,R,32,B,,B,
129181,R,184,R,304,R,60,B,,B,
129215,R,776,R,1279,R,60,B,,B,
129242,R,789,R,859,R,91,B,,B,
129349,R,31,R,73,R,42,B,,B,
129367,R,294,R,1511,R,19,B,,B,
129446,R,14,R,33,R,42,B,,B,
129482,R,121,R,198,R,61,B,,B,
129525,R,1440,R,1852,R,77,B,,B,
129543,R,482,R,1533,R,31,B,,B,
129613,R,487,R,625,R,77,B,,B,
129640,R,15,R,51,R,29,B,,B,
129686,R,15,R,27,R,55,B,,B,
129695,R,456,R,1822,R,25,B,,B,
129729,R,682,R,972,R,70,B,,B,
129756,R,233,R,935,R,24,B,,B,
129774,R,275,R,354,R,77,B,,B,
129808,R,337,R,1159,R,29,B,,B,
129880,R,25,R,39,R,64,B,,B,
129923,R,280,R,280,R,100,R,71,B,
129932,R,252,R,252,R,100,B,,B,
129941,R,618,R,850,R,72,B,,B,
129969,R,125,R,130,R,96,B,,B,
130004,R,494,R,1743,R,28,B,,B,
130040,R,174,R,592,R,29,B,,B,
130110,R,36,R,84,R,42,B,,B,
130129,R,40,R,130,R,30,R,48,R,50
130174,R,570,R,870,R,65,B,,B,
130183,R,193,R,227,R,85,B,,B,
130217,R,188,R,525,R,35,B,,B,
130226,R,1317,R,1517,R,86,B,,B,
130253,R,816,R,963,R,84,R,77,B,
130271,R,4,R,4,R,100,B,,B,
130314,R,190,R,367,R,51,B,,B,
130396,R,504,R,1760,R,28,B,,B,
130448,R,5,R,114,R,4,B,,B,
130493,R,1310,R,2239,R,58,B,,B,
130509,R,180,R,247,R,72,B,,B,
130590,R,550,R,587,R,93,B,,B,
130606,R,437,R,615,R,71,B,,B,
130624,R,282,R,282,R,100,B,,B,
130697,R,715,R,812,R,88,R,95,B,
130776,R,808,R,1128,R,71,B,,B,
130794,R,1352,R,1375,R,98,B,,B,
130873,R,130,R,133,R,97,R,89,R,99
130891,R,533,R,1006,R,52,R,63,R,44
130907,R,245,R,595,R,41,R,56,R,41
130916,R,1017,R,2004,R,50,R,64,R,46
130934,R,597,R,618,R,96,R,67,R,33
130943,R,3794,R,4438,R,85,R,90,B,
130989,R,171,R,255,R,67,B,,B,
131061,R,20,R,53,R,37,B,,B,
131098,R,426,R,789,R,53,R,82,R,82
131113,R,241,R,1027,R,23,R,62,R,28
131159,R,1236,R,1579,R,78,R,86,C,
131283,R,646,R,848,R,76,B,,B,
131308,R,43,R,194,R,22,R,84,B,
131399,R,474,R,1071,R,44,B,,B,
131450,R,236,R,1187,R,19,R,60,B,
131469,R,2260,R,2692,R,83,R,92,B,
131496,R,1504,R,1820,R,82,R,95,R,100
131511,R,45,R,64,R,70,B,,B,
131520,R,1439,R,1790,R,80,B,,B,
131566,R,19,R,135,R,14,B,,B,
131742,R,1088,R,1088,R,100,R,70,B,
131788,R,24,R,141,R,17,B,,B,
131803,R,139,R,1436,R,9,B,,B,
131830,R,9,R,9,R,100,B,,B,
131876,R,161,R,267,R,60,R,69,B,
132268,R,485,R,485,R,100,B,,B,
132338,R,559,R,1026,R,54,B,,B,
132374,R,545,R,545,R,100,R,60,C,
132408,R,47,R,203,R,23,R,64,R,57
132471,R,517,R,1323,R,39,B,,B,
132602,R,827,R,939,R,88,R,71,R,1
132657,R,497,R,519,R,95,B,,B,
132666,R,3,R,58,R,5,B,,B,
132675,R,81,R,110,R,73,R,84,R,84
132693,R,1451,R,4946,R,29,B,,B,
132709,R,2867,R,9988,R,28,B,,B,
132806,R,132,R,265,R,49,B,,B,
132842,R,27,R,166,R,16,B,,B,
132851,R,36,R,1225,R,2,B,,B,
132879,R,58,R,67,R,86,B,,B,
132903,R,5678,R,10175,R,55,R,83,R,78
132976,R,538,R,725,R,74,R,67,R,90
133021,R,397,R,904,R,43,B,,B,
133085,R,178,R,178,R,100,R,52,C,
133155,R,142,R,819,R,17,B,,B,
133261,R,47,R,68,R,69,B,,B,
133386,R,1173,R,3090,R,37,B,,B,
133465,R,23,R,35,R,65,B,,B,
133492,R,433,R,433,R,100,R,84,C,
133508,R,1280,R,4244,R,30,B,,B,
133526,R,332,R,452,R,73,R,50,R,50
133553,R,1012,R,1315,R,76,B,,B,
133650,R,2477,R,9969,R,24,B,,B,
133669,R,1998,R,5615,R,35,R,69,R,60
133702,R,2065,R,8090,R,25,B,,B,
133711,R,556,R,1986,R,27,B,,B,
133739,R,22,R,204,R,10,B,,B,
133809,R,232,R,255,R,90,B,,B,
133845,R,444,R,444,R,100,B,,B,
133854,R,475,R,475,R,100,B,,B,
133863,R,509,R,509,R,100,B,,B,
133872,R,93,R,585,R,15,B,,B,
133881,R,549,R,712,R,77,B,,B,
133942,R,55,A,,A,,A,,A,
133951,R,2855,R,6827,R,41,Z,0,Z,0
133960,R,66,R,519,R,12,B,,B,
133979,R,560,R,782,R,71,R,76,R,69
133997,R,1359,R,1707,R,79,B,,B,
134079,R,438,R,731,R,59,R,67,B,
134097,R,6048,R,8133,R,74,R,86,R,81
134112,R,267,R,269,R,99,R,70,C,
134121,R,172,R,172,R,100,R,53,C,
134130,R,6527,R,8749,R,74,R,93,R,87
134149,R,66,R,194,R,34,C,,C,
134228,R,16,R,26,R,61,R,55,R,36
134237,R,1728,R,4325,R,39,B,,B,
134291,R,343,R,564,R,60,B,,B,
134307,R,16,R,48,R,33,R,13,R,7
134343,R,701,R,1830,R,38,B,,B,
134422,R,17,R,17,R,100,R,20,B,
134495,R,1545,R,6364,R,24,B,,B,
134510,R,30,R,32,R,93,B,,B,
134574,R,49,R,321,R,15,B,,B,
134608,R,1030,R,4210,R,24,B,,B,
134680,R,529,R,529,R,100,R,47,C,
134714,R,59,R,150,R,39,B,,B,
134811,R,204,R,487,R,41,B,,B,
134875,R,96,R,96,R,100,B,,B,
134909,R,115,R,125,R,92,B,,B,
134945,R,430,R,988,R,43,R,69,R,20
